filename,label,predicted
real/real_bc_002_aug2.jpg,1,1
real/real_bc_002_aug20.jpg,1,1
real/real_bc_002_aug3.jpg,1,1
real/real_bc_002_aug4.jpg,1,1
real/real_bc_002_aug5.jpg,1,1
real/real_bc_002_aug6.jpg,1,1
real/real_bc_002_aug7.jpg,1,1
real/real_bc_002_aug8.jpg,1,1
real/real_bc_002_aug9.jpg,1,1
real/real_bc_003.png,1,1
real/real_bc_003_aug1.jpg,1,1
real/real_bc_003_aug10.jpg,1,1
real/real_bc_003_aug11.jpg,1,1
real/real_bc_003_aug12.jpg,1,1
real/real_bc_003_aug13.jpg,1,1
real/real_bc_003_aug14.jpg,1,1
real/real_bc_003_aug15.jpg,1,1
real/real_bc_003_aug16.jpg,1,1
real/real_bc_003_aug17.jpg,1,1
real/real_bc_003_aug18.jpg,1,1
real/real_bc_003_aug19.jpg,1,1
real/real_bc_003_aug2.jpg,1,1
real/real_bc_003_aug20.jpg,1,1
real/real_bc_003_aug3.jpg,1,1
real/real_bc_003_aug4.jpg,1,1
real/real_bc_003_aug5.jpg,1,1
real/real_bc_003_aug6.jpg,1,1
real/real_bc_003_aug7.jpg,1,1
real/real_bc_003_aug8.jpg,1,1
real/real_bc_003_aug9.jpg,1,1
real/real_bc_004.png,1,1
real/real_bc_004_aug1.jpg,1,1
real/real_bc_004_aug10.jpg,1,1
real/real_bc_004_aug11.jpg,1,1
real/real_bc_004_aug12.jpg,1,1
real/real_bc_004_aug13.jpg,1,1
real/real_bc_004_aug14.jpg,1,1
real/real_bc_004_aug15.jpg,1,1
real/real_bc_004_aug16.jpg,1,1
real/real_bc_004_aug17.jpg,1,1
real/real_bc_004_aug18.jpg,1,1
real/real_bc_004_aug19.jpg,1,1
real/real_bc_004_aug2.jpg,1,1
real/real_bc_004_aug20.jpg,1,1
real/real_bc_004_aug3.jpg,1,1
real/real_bc_004_aug4.jpg,1,1
real/real_bc_004_aug5.jpg,1,1
real/real_bc_004_aug6.jpg,1,1
real/real_bc_004_aug7.jpg,1,1
real/real_bc_004_aug8.jpg,1,1
real/real_bc_004_aug9.jpg,1,1
real/real_bc_005.png,1,1
real/real_bc_005_aug1.jpg,1,1
real/real_bc_005_aug10.jpg,1,1
real/real_bc_005_aug11.jpg,1,1
real/real_bc_005_aug12.jpg,1,1
real/real_bc_005_aug13.jpg,1,1
real/real_bc_005_aug14.jpg,1,1
real/real_bc_005_aug15.jpg,1,1
real/real_bc_005_aug16.jpg,1,1
real/real_bc_005_aug17.jpg,1,1
real/real_bc_005_aug18.jpg,1,1
real/real_bc_005_aug19.jpg,1,1
real/real_bc_005_aug2.jpg,1,1
real/real_bc_005_aug20.jpg,1,1
real/real_bc_005_aug3.jpg,1,1
real/real_bc_005_aug4.jpg,1,1
real/real_bc_005_aug5.jpg,1,1
real/real_bc_005_aug6.jpg,1,1
real/real_bc_005_aug7.jpg,1,1
real/real_bc_005_aug8.jpg,1,1
real/real_bc_005_aug9.jpg,1,1
real/real_bc_006.png,1,1
real/real_bc_006_aug1.jpg,1,1
real/real_bc_006_aug10.jpg,1,1
real/real_bc_006_aug11.jpg,1,1
real/real_bc_006_aug12.jpg,1,1
real/real_bc_006_aug13.jpg,1,1
real/real_bc_006_aug14.jpg,1,1
real/real_bc_006_aug15.jpg,1,1
real/real_bc_006_aug16.jpg,1,1
real/real_bc_006_aug17.jpg,1,1
real/real_bc_006_aug18.jpg,1,1
real/real_bc_006_aug19.jpg,1,1
real/real_bc_006_aug2.jpg,1,1
real/real_bc_006_aug20.jpg,1,1
real/real_bc_006_aug3.jpg,1,1
real/real_bc_006_aug4.jpg,1,1
real/real_bc_006_aug5.jpg,1,1
real/real_bc_006_aug6.jpg,1,1
real/real_bc_006_aug7.jpg,1,1
real/real_bc_006_aug8.jpg,1,1
real/real_bc_006_aug9.jpg,1,1
real/real_bc_007.png,1,1
real/real_bc_007_aug1.jpg,1,1
real/real_bc_007_aug10.jpg,1,1
real/real_bc_007_aug11.jpg,1,1
real/real_bc_007_aug12.jpg,1,1
real/real_bc_007_aug13.jpg,1,1
real/real_bc_007_aug14.jpg,1,1
real/real_bc_007_aug15.jpg,1,1
real/real_bc_007_aug16.jpg,1,1
real/real_bc_007_aug17.jpg,1,1
real/real_bc_007_aug18.jpg,1,1
real/real_bc_007_aug19.jpg,1,1
real/real_bc_007_aug2.jpg,1,1
real/real_bc_007_aug20.jpg,1,1
real/real_bc_007_aug3.jpg,1,1
real/real_bc_007_aug4.jpg,1,1
real/real_bc_007_aug5.jpg,1,1
real/real_bc_007_aug6.jpg,1,1
real/real_bc_007_aug7.jpg,1,1
real/real_bc_007_aug8.jpg,1,1
real/real_bc_007_aug9.jpg,1,1
real/real_bc_008.jpg,1,1
real/real_bc_008_aug1.jpg,1,1
real/real_bc_008_aug10.jpg,1,1
real/real_bc_008_aug11.jpg,1,1
real/real_bc_008_aug12.jpg,1,1
real/real_bc_008_aug13.jpg,1,1
real/real_bc_008_aug14.jpg,1,1
real/real_bc_008_aug15.jpg,1,1
real/real_bc_008_aug16.jpg,1,1
real/real_bc_008_aug17.jpg,1,1
real/real_bc_008_aug18.jpg,1,1
real/real_bc_008_aug19.jpg,1,1
real/real_bc_008_aug2.jpg,1,1
real/real_bc_008_aug20.jpg,1,1
real/real_bc_008_aug3.jpg,1,1
real/real_bc_008_aug4.jpg,1,1
real/real_bc_008_aug5.jpg,1,1
real/real_bc_008_aug6.jpg,1,1
real/real_bc_008_aug7.jpg,1,1
real/real_bc_008_aug8.jpg,1,1
real/real_bc_008_aug9.jpg,1,1
real/real_bc_009.png,1,1
real/real_bc_009_aug1.jpg,1,1
real/real_bc_009_aug10.jpg,1,1
real/real_bc_009_aug11.jpg,1,1
real/real_bc_009_aug12.jpg,1,1
real/real_bc_009_aug13.jpg,1,1
real/real_bc_009_aug14.jpg,1,1
real/real_bc_009_aug15.jpg,1,1
real/real_bc_009_aug16.jpg,1,1
real/real_bc_009_aug17.jpg,1,1
real/real_bc_009_aug18.jpg,1,1
real/real_bc_009_aug19.jpg,1,1
real/real_bc_009_aug2.jpg,1,1
real/real_bc_009_aug20.jpg,1,1
real/real_bc_009_aug3.jpg,1,1
real/real_bc_009_aug4.jpg,1,1
real/real_bc_009_aug5.jpg,1,1
real/real_bc_009_aug6.jpg,1,1
real/real_bc_009_aug7.jpg,1,1
real/real_bc_009_aug8.jpg,1,1
real/real_bc_009_aug9.jpg,1,1
real/real_fc_001.png,1,1
real/real_fc_0010.jpg,1,1
real/real_fc_0010_aug1.jpg,1,1
real/real_fc_0010_aug10.jpg,1,1
real/real_fc_0010_aug11.jpg,1,1
real/real_fc_0010_aug12.jpg,1,1
real/real_fc_0010_aug13.jpg,1,1
real/real_fc_0010_aug14.jpg,1,1
real/real_fc_0010_aug15.jpg,1,1
real/real_fc_0010_aug16.jpg,1,1
real/real_fc_0010_aug17.jpg,1,1
real/real_fc_0010_aug18.jpg,1,1
real/real_fc_0010_aug19.jpg,1,1
real/real_fc_0010_aug2.jpg,1,1
real/real_fc_0010_aug20.jpg,1,1
real/real_fc_0010_aug3.jpg,1,1
real/real_fc_0010_aug4.jpg,1,1
real/real_fc_0010_aug5.jpg,1,1
real/real_fc_0010_aug6.jpg,1,1
real/real_fc_0010_aug7.jpg,1,1
real/real_fc_0010_aug8.jpg,1,1
real/real_fc_0010_aug9.jpg,1,1
real/real_fc_001_aug1.jpg,1,1
real/real_fc_001_aug10.jpg,1,1
real/real_fc_001_aug11.jpg,1,1
real/real_fc_001_aug12.jpg,1,1
real/real_fc_001_aug13.jpg,1,1
real/real_fc_001_aug14.jpg,1,1
real/real_fc_001_aug15.jpg,1,1
real/real_fc_001_aug16.jpg,1,1
real/real_fc_001_aug17.jpg,1,1
real/real_fc_001_aug18.jpg,1,1
real/real_fc_001_aug19.jpg,1,1
real/real_fc_001_aug2.jpg,1,1
real/real_fc_001_aug20.jpg,1,1
real/real_fc_001_aug3.jpg,1,1
real/real_fc_001_aug4.jpg,1,1
real/real_fc_001_aug5.jpg,1,1
real/real_fc_001_aug6.jpg,1,1
real/real_fc_001_aug7.jpg,1,1
real/real_fc_001_aug8.jpg,1,1
real/real_fc_001_aug9.jpg,1,1
real/real_fc_002.jpg,1,1
real/real_fc_002_aug1.jpg,1,1
real/real_fc_002_aug10.jpg,1,1
real/real_fc_002_aug11.jpg,1,1
real/real_fc_002_aug12.jpg,1,1
real/real_fc_002_aug13.jpg,1,1
real/real_fc_002_aug14.jpg,1,1
real/real_fc_002_aug15.jpg,1,1
real/real_fc_002_aug16.jpg,1,1
real/real_fc_002_aug17.jpg,1,1
real/real_fc_002_aug18.jpg,1,1
real/real_fc_002_aug19.jpg,1,1
real/real_fc_002_aug2.jpg,1,1
real/real_fc_002_aug20.jpg,1,1
real/real_fc_002_aug3.jpg,1,1
real/real_fc_002_aug4.jpg,1,1
real/real_fc_002_aug5.jpg,1,1
real/real_fc_002_aug6.jpg,1,1
real/real_fc_002_aug7.jpg,1,1
real/real_fc_002_aug8.jpg,1,1
real/real_fc_002_aug9.jpg,1,1
real/real_fc_003.jpg,1,1
real/real_fc_003_aug1.jpg,1,1
real/real_fc_003_aug10.jpg,1,1
real/real_fc_003_aug11.jpg,1,1
real/real_fc_003_aug12.jpg,1,1
real/real_fc_003_aug13.jpg,1,1
real/real_fc_003_aug14.jpg,1,1
real/real_fc_003_aug15.jpg,1,1
real/real_fc_003_aug16.jpg,1,1
real/real_fc_003_aug17.jpg,1,1
real/real_fc_003_aug18.jpg,1,1
real/real_fc_003_aug19.jpg,1,1
real/real_fc_003_aug2.jpg,1,1
real/real_fc_003_aug20.jpg,1,1
real/real_fc_003_aug3.jpg,1,1
real/real_fc_003_aug4.jpg,1,1
real/real_fc_003_aug5.jpg,1,1
real/real_fc_003_aug6.jpg,1,1
real/real_fc_003_aug7.jpg,1,1
real/real_fc_003_aug8.jpg,1,1
real/real_fc_003_aug9.jpg,1,1
real/real_fc_004.jpg,1,1
real/real_fc_004_aug1.jpg,1,1
real/real_fc_004_aug10.jpg,1,1
real/real_fc_004_aug11.jpg,1,1
real/real_fc_004_aug12.jpg,1,1
real/real_fc_004_aug13.jpg,1,1
real/real_fc_004_aug14.jpg,1,1
real/real_fc_004_aug15.jpg,1,1
real/real_fc_004_aug16.jpg,1,1
real/real_fc_004_aug17.jpg,1,1
real/real_fc_004_aug18.jpg,1,1
real/real_fc_004_aug19.jpg,1,1
real/real_fc_004_aug2.jpg,1,1
real/real_fc_004_aug20.jpg,1,1
real/real_fc_004_aug3.jpg,1,1
real/real_fc_004_aug4.jpg,1,1
real/real_fc_004_aug5.jpg,1,1
real/real_fc_004_aug6.jpg,1,1
real/real_fc_004_aug7.jpg,1,1
real/real_fc_004_aug8.jpg,1,1
real/real_fc_004_aug9.jpg,1,1
real/real_fc_005.jpg,1,1
real/real_fc_005_aug1.jpg,1,1
real/real_fc_005_aug10.jpg,1,1
real/real_fc_005_aug11.jpg,1,1
real/real_fc_005_aug12.jpg,1,1
real/real_fc_005_aug13.jpg,1,1
real/real_fc_005_aug14.jpg,1,1
real/real_fc_005_aug15.jpg,1,1
real/real_fc_005_aug16.jpg,1,1
real/real_fc_005_aug17.jpg,1,1
real/real_fc_005_aug18.jpg,1,1
real/real_fc_005_aug19.jpg,1,1
real/real_fc_005_aug2.jpg,1,1
real/real_fc_005_aug20.jpg,1,1
real/real_fc_005_aug3.jpg,1,1
real/real_fc_005_aug4.jpg,1,1
real/real_fc_005_aug5.jpg,1,1
real/real_fc_005_aug6.jpg,1,1
real/real_fc_005_aug7.jpg,1,1
real/real_fc_005_aug8.jpg,1,1
real/real_fc_005_aug9.jpg,1,1
real/real_fc_006.jpg,1,1
real/real_fc_006_aug1.jpg,1,1
real/real_fc_006_aug10.jpg,1,1
real/real_fc_006_aug11.jpg,1,1
real/real_fc_006_aug12.jpg,1,1
real/real_fc_006_aug13.jpg,1,1
real/real_fc_006_aug14.jpg,1,1
real/real_fc_006_aug15.jpg,1,1
real/real_fc_006_aug16.jpg,1,1
real/real_fc_006_aug17.jpg,1,1
real/real_fc_006_aug18.jpg,1,1
real/real_fc_006_aug19.jpg,1,1
real/real_fc_006_aug2.jpg,1,1
real/real_fc_006_aug20.jpg,1,1
real/real_fc_006_aug3.jpg,1,1
real/real_fc_006_aug4.jpg,1,1
real/real_fc_006_aug5.jpg,1,1
real/real_fc_006_aug6.jpg,1,1
real/real_fc_006_aug7.jpg,1,1
real/real_fc_006_aug8.jpg,1,1
real/real_fc_006_aug9.jpg,1,1
real/real_fc_007.jpg,1,1
real/real_fc_007_aug1.jpg,1,1
real/real_fc_007_aug10.jpg,1,1
real/real_fc_007_aug11.jpg,1,1
real/real_fc_007_aug12.jpg,1,1
real/real_fc_007_aug13.jpg,1,1
real/real_fc_007_aug14.jpg,1,1
real/real_fc_007_aug15.jpg,1,1
real/real_fc_007_aug16.jpg,1,1
real/real_fc_007_aug17.jpg,1,1
real/real_fc_007_aug18.jpg,1,1
real/real_fc_007_aug19.jpg,1,1
real/real_fc_007_aug2.jpg,1,1
real/real_fc_007_aug20.jpg,1,1
real/real_fc_007_aug3.jpg,1,1
real/real_fc_007_aug4.jpg,1,1
real/real_fc_007_aug5.jpg,1,1
real/real_fc_007_aug6.jpg,1,1
real/real_fc_007_aug7.jpg,1,1
real/real_fc_007_aug8.jpg,1,1
real/real_fc_007_aug9.jpg,1,1
real/real_fc_008.jpg,1,1
real/real_fc_008_aug1.jpg,1,1
real/real_fc_008_aug10.jpg,1,1
real/real_fc_008_aug11.jpg,1,1
real/real_fc_008_aug12.jpg,1,1
real/real_fc_008_aug13.jpg,1,1
real/real_fc_008_aug14.jpg,1,1
real/real_fc_008_aug15.jpg,1,1
real/real_fc_008_aug16.jpg,1,1
real/real_fc_008_aug17.jpg,1,1
real/real_fc_008_aug18.jpg,1,1
real/real_fc_008_aug19.jpg,1,1
real/real_fc_008_aug2.jpg,1,1
real/real_fc_008_aug20.jpg,1,1
real/real_fc_008_aug3.jpg,1,1
real/real_fc_008_aug4.jpg,1,1
real/real_fc_008_aug5.jpg,1,1
real/real_fc_008_aug6.jpg,1,1
real/real_fc_008_aug7.jpg,1,1
real/real_fc_008_aug8.jpg,1,1
real/real_fc_008_aug9.jpg,1,1
real/real_fc_009.jpg,1,1
real/real_fc_009_aug1.jpg,1,1
real/real_fc_009_aug10.jpg,1,1
real/real_fc_009_aug11.jpg,1,1
real/real_fc_009_aug12.jpg,1,1
real/real_fc_009_aug13.jpg,1,1
real/real_fc_009_aug14.jpg,1,1
real/real_fc_009_aug15.jpg,1,1
real/real_fc_009_aug16.jpg,1,1
real/real_fc_009_aug17.jpg,1,1
real/real_fc_009_aug18.jpg,1,1
real/real_fc_009_aug19.jpg,1,1
real/real_fc_009_aug2.jpg,1,1
real/real_fc_009_aug20.jpg,1,1
real/real_fc_009_aug3.jpg,1,1
real/real_fc_009_aug4.jpg,1,1
real/real_fc_009_aug5.jpg,1,1
real/real_fc_009_aug6.jpg,1,1
real/real_fc_009_aug7.jpg,1,1
real/real_fc_009_aug8.jpg,1,1
real/real_fc_009_aug9.jpg,1,1
spoof/spoofb2_001.png,0,0
spoof/spoofb2_0010.png,0,0
spoof/spoofb2_0010_aug1.jpg,0,0
spoof/spoofb2_0010_aug2.jpg,0,0
spoof/spoofb2_0010_aug3.jpg,0,0
spoof/spoofb2_0010_aug4.jpg,0,0
spoof/spoofb2_0010_aug5.jpg,0,0
spoof/spoofb2_0011.png,0,0
spoof/spoofb2_0011_aug1.jpg,0,0
spoof/spoofb2_0011_aug2.jpg,0,0
spoof/spoofb2_0011_aug3.jpg,0,0
spoof/spoofb2_0011_aug4.jpg,0,0
spoof/spoofb2_0011_aug5.jpg,0,0
spoof/spoofb2_001_aug1.jpg,0,0
spoof/spoofb2_001_aug2.jpg,0,0
spoof/spoofb2_001_aug3.jpg,0,0
spoof/spoofb2_001_aug4.jpg,0,0
spoof/spoofb2_001_aug5.jpg,0,0
spoof/spoofb2_002.png,0,1
spoof/spoofb2_002_aug1.jpg,0,1
spoof/spoofb2_002_aug2.jpg,0,1
spoof/spoofb2_002_aug3.jpg,0,1
spoof/spoofb2_002_aug4.jpg,0,1
spoof/spoofb2_002_aug5.jpg,0,1
spoof/spoofb2_003.png,0,0
spoof/spoofb2_003_aug1.jpg,0,0
spoof/spoofb2_003_aug2.jpg,0,0
spoof/spoofb2_003_aug3.jpg,0,0
spoof/spoofb2_003_aug4.jpg,0,0
spoof/spoofb2_003_aug5.jpg,0,0
spoof/spoofb2_004.png,0,0
spoof/spoofb2_004_aug1.jpg,0,0
spoof/spoofb2_004_aug2.jpg,0,0
spoof/spoofb2_004_aug3.jpg,0,0
spoof/spoofb2_004_aug4.jpg,0,0
spoof/spoofb2_004_aug5.jpg,0,0
spoof/spoofb2_005.png,0,0
spoof/spoofb2_005_aug1.jpg,0,1
spoof/spoofb2_005_aug2.jpg,0,0
spoof/spoofb2_005_aug3.jpg,0,0
spoof/spoofb2_005_aug4.jpg,0,0
spoof/spoofb2_005_aug5.jpg,0,0
spoof/spoofb2_006.png,0,0
spoof/spoofb2_006_aug1.jpg,0,0
spoof/spoofb2_006_aug2.jpg,0,0
spoof/spoofb2_006_aug3.jpg,0,0
spoof/spoofb2_006_aug4.jpg,0,0
spoof/spoofb2_006_aug5.jpg,0,0
spoof/spoofb2_007.png,0,0
spoof/spoofb2_007_aug1.jpg,0,0
spoof/spoofb2_007_aug2.jpg,0,0
spoof/spoofb2_007_aug3.jpg,0,0
spoof/spoofb2_007_aug4.jpg,0,0
spoof/spoofb2_007_aug5.jpg,0,0
spoof/spoofb2_008.png,0,0
spoof/spoofb2_008_aug1.jpg,0,0
spoof/spoofb2_008_aug2.jpg,0,0
spoof/spoofb2_008_aug3.jpg,0,0
spoof/spoofb2_008_aug4.jpg,0,0
spoof/spoofb2_008_aug5.jpg,0,0
spoof/spoofb2_009.png,0,0
spoof/spoofb2_009_aug1.jpg,0,0
spoof/spoofb2_009_aug2.jpg,0,0
spoof/spoofb2_009_aug3.jpg,0,0
spoof/spoofb2_009_aug4.jpg,0,0
spoof/spoofb2_009_aug5.jpg,0,0
spoof/spoof_bc_doublespoof_001a.jpg,0,0
spoof/spoof_bc_doublespoof_001a_aug1.jpg,0,0
spoof/spoof_bc_doublespoof_001a_aug2.jpg,0,0
spoof/spoof_bc_doublespoof_001a_aug3.jpg,0,0
spoof/spoof_bc_doublespoof_001a_aug4.jpg,0,0
spoof/spoof_bc_doublespoof_001a_aug5.jpg,0,0
spoof/spoof_bc_doublespoof_001b.jpg,0,0
spoof/spoof_bc_doublespoof_001b_aug1.jpg,0,0
spoof/spoof_bc_doublespoof_001b_aug2.jpg,0,0
spoof/spoof_bc_doublespoof_001b_aug3.jpg,0,0
spoof/spoof_bc_doublespoof_001b_aug4.jpg,0,0
spoof/spoof_bc_doublespoof_001b_aug5.jpg,0,0
spoof/spoof_bc_doublespoof_001c.jpg,0,0
spoof/spoof_bc_doublespoof_001c_aug1.jpg,0,0
spoof/spoof_bc_doublespoof_001c_aug2.jpg,0,0
spoof/spoof_bc_doublespoof_001c_aug3.jpg,0,0
spoof/spoof_bc_doublespoof_001c_aug4.jpg,0,0
spoof/spoof_bc_doublespoof_001c_aug5.jpg,0,0
spoof/spoof_bc_doublespoof_001d.jpg,0,0
spoof/spoof_bc_doublespoof_001d_aug1.jpg,0,0
spoof/spoof_bc_doublespoof_001d_aug2.jpg,0,0
spoof/spoof_bc_doublespoof_001d_aug3.jpg,0,0
spoof/spoof_bc_doublespoof_001d_aug4.jpg,0,0
spoof/spoof_bc_doublespoof_001d_aug5.jpg,0,0
spoof/spoof_bc_doublespoof_002a.jpg,0,0
spoof/spoof_bc_doublespoof_002a_aug1.jpg,0,0
spoof/spoof_bc_doublespoof_002a_aug2.jpg,0,0
spoof/spoof_bc_doublespoof_002a_aug3.jpg,0,0
spoof/spoof_bc_doublespoof_002a_aug4.jpg,0,0
spoof/spoof_bc_doublespoof_002a_aug5.jpg,0,0
spoof/spoof_bc_doublespoof_002b.jpg,0,0
spoof/spoof_bc_doublespoof_002b_aug1.jpg,0,0
spoof/spoof_bc_doublespoof_002b_aug2.jpg,0,0
spoof/spoof_bc_doublespoof_002b_aug3.jpg,0,0
spoof/spoof_bc_doublespoof_002b_aug4.jpg,0,0
spoof/spoof_bc_doublespoof_002b_aug5.jpg,0,0
spoof/spoof_bc_doublespoof_002c.jpg,0,0
spoof/spoof_bc_doublespoof_002c_aug1.jpg,0,0
spoof/spoof_bc_doublespoof_002c_aug2.jpg,0,0
spoof/spoof_bc_doublespoof_002c_aug3.jpg,0,0
spoof/spoof_bc_doublespoof_002c_aug4.jpg,0,0
